         1         0                  2.00000000000000000000                  0.00000000000000000000                  0.00000000000000000000
         1         1                  0.27313774722563577413                  1.33065124757986130710                  1.27054557568969550552
         1         2                  0.00004678560529794121                  1.00001399373319910246                  0.99316128565443018150
         1         2                  0.00016271556146984736                  1.00038842305262520860                  1.01221312433958443577
         1         3                  0.00001775113076120854                  1.00010395495136084065                  1.00409638701061765254
         1         3                  0.00020789153842775668                  1.00041219243176437992                  1.01387896559808710073
         1         3                  0.27313782851322171430                  1.33061080625202476924                  0.72953660392035979410
         1         3                  0.00003528652922062668                  1.00025068266733874189                  0.99455560419974853303
         1         3                  0.00003416552745543925                  1.00006925930026624449                  0.99419184859437237378
         1         4                  0.00001260687859825053                  0.99993298895410609450                  1.00349335193861577409
         1         5                  0.00000127085330493038                  0.99988800402889865815                  1.00037967313937747882
        -1        -1                  0.00000114117995686537                  0.99988800402889865815                  0.99987967313937753389
