                  2.00000000000000000000                  0.00000000000000000000                  0.00000000000000000000
                  9.04611770526625669220                  1.87500000000000000000                  3.12500000000000000000
                 17.75000000000000000000                  2.50000000000000000000                 -2.50000000000000000000
                 18.21875000000000710543                 -1.25000000000000000000                 -1.25000000000000000000
                 26.96874999999993605115                  3.75000000000000000000                  3.75000000000000000000
                 27.75000000000000000000                 -2.50000000000000000000                  2.50000000000000000000
                 34.46875000000002131628                 -3.75000000000000000000                  1.25000000000000000000
                 44.79136030240699284377                 -3.12500000000000000000                 -1.87500000000000000000
                 45.71875000000000000000                  1.25000000000000000000                 -3.75000000000000000000
                 56.54112751968027339444                  4.37500000000000000000                 -4.37500000000000000000
