         1         0                  0.00000000000000000000                  0.00000000000000000000
         1         1                  0.00000000000000000000                  0.00000000000000000000
         1         2                  1.64288891010421478356                  2.33425796986762534857
         1         3                  1.71665788338796510004                 -0.67575607789700387062
         1         4                  0.10680950136104294668                  0.10267716287016082077
         1         5                  1.89602041869962034681                  1.89871211591156363596
         1         6                  0.08499804642746133787                  1.39520198057229682931
         1         7                  0.03927196802136745379                  1.05383678412667869395
         1         8                  0.39290050279447297221                  0.58030166950127837211
         1         9                  1.02396052032193773940                  0.55024202043724124156
         1        10                  1.15699983008437934373                  0.75319225923012289581
         1        -1                  0.99988800402889865815                  1.00037967313937747882
